需求编号,需求描述,运营平台需求编号,用例类型,导航,功能模块,功能点,优先级,用例标题,前置条件,操作步骤,预期结果,测试结果,执行人,测试环境,备注
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证第三方机构备案弹框中的字段第三方机构名称显示正确,"1、合作单位综合员登录
2、第三方机构备案点击新增
（综合员0930）","1、第三方机构备案点击新增
2、输入100以上的字
3、输入100以内字，点击确定","1、第三方机构名称必填，未填时不能正常保存
2、限制100字，超过100字的部分不能输入
3、小于等于100的字能正常保存",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证第三方机构备案弹框中的字段合作性质选择范围正确,"1、合作单位综合员登录
2、第三方机构备案点击新增
（综合员0930）","1、不选择合作性质点击确定
2、点击合作性质查看选择范围
3、选择合作性质点击确定","1、不选择直接保存时弹出提示不能保存
2、下拉框展示，选择范围劳务派遣/劳务分包/配合服务
3、选择合作性质后能正常保存",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证第三方机构备案弹框中的字段合同有效期选择范围正确,"1、合作单位综合员登录
2、第三方机构备案点击新增
（综合员0930）","1、不选择合同有效期点击确定
2、点击合同有效期查看选择范围
3、选择合同有效期点击确定","1、不选择直接保存时弹出提示不能保存
2、能选择的日期为当前以后的日期
3、选择合同有效期后能正常保存，显示样式xxxx-xx-xx",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证第三方机构备案弹框中的字段合同扫描件、营业执照、备案证明上传功能正常,"1、合作单位综合员登录
2、第三方机构备案点击新增
（综合员0930）","1、不上传合同扫描件、营业执照、备案证明附件点击确定
2、上传多个附件
3、上传附件点击删除
4、上传不同类型的附件（1个）点击保存","1、不上传直接保存时弹出提示不能保存
2、不能上传多个附件
3、上传附件后能正常删除
4、能上传不同类型的附件，只上传1个附件能正常保存",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证第三方机构备案弹框点击取消不会保存当前填写内容,"1、合作单位综合员登录
2、第三方机构备案点击新增
（综合员0930）","1、填写弹框内容
2、点击取消",1、弹框消失，列表没有新增,通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证第三方机构备案弹框点击确定保存当前填写内容,"1、合作单位综合员登录
2、第三方机构备案点击新增
（综合员0930）","1、填写弹框内容
2、点击确定",1、弹框消失，列表新增一行，显示内容和填写的内容一致,通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证综合员维护后第三方机构备案列表合同扫描件、营业执照、备案证明显示正确,"1、合作单位综合员登录
2、第三方机构备案点击新增-确定（综合员0930）","1、查看合同扫描件、营业执照、备案证明样式
2、点击合同扫描件、营业执照、备案证明","1、合同扫描件、营业执照、备案证明显示为超链接
2、点击合同扫描件、营业执照、备案证明可正常下载，下载的文件内容正确",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证综合员维护后第三方机构备案列表合同有效期显示正确,"1、合作单位综合员登录
2、第三方机构备案点击新增-确定（综合员0930）",1、查看合同有效期时间,"1、合同有效期展示为xxxx-xx-xx
2、合同有效期时间大于等于当前日期，显示颜色为黑色
3、合同有效期时间小于当前日期，显示颜色为红色",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,页面显示,L2,验证第三方机构备案列表点击编辑弹框内容显示正确,"1、合作单位综合员登录
2、第三方机构备案列表点击编辑
（综合员0930）","1、查看弹框内容
2、点击取消
3、点击确定","1、弹框自动带出列表展示数据。除合作单位名称、合作单位编码外都可修改
2、点击取消不保存修改，列表不变
3、点击确定保存修改，列表展示修改后的数据",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（外）,第三方机构备案,分页,L2,验证第三方机构备案列表分页功能正常,"1、合作单位综合员登录
（综合员0930）","1、第三方机构备案列表点击切换页码，跳转指定页
2、切换每页展示条数","1、能正常切换页码，跳转指定页
2、切换每页展示条数页面显示正确",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,功能,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,权限,L2,验证合作单位管理员能看到新增的第三方机构备案页面,"1、登录人有合作单位管理员的角色
2、合作单位管理员可以看到第三方机构备案菜单（nihongwei@hq.cmcc）",1、查看合作单位-合作单位信息管理是否新增第三方机构备案页面,1、能看到第三方机构备案,通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,功能,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,权限,L2,验证没有合作单位管理员角色不能看到新增的第三方机构备案页面,1、登录人没有合作单位管理员的角色（nihongwei@hq.cmcc）,1、当前登录人没有合作单位管理员角色时查看合作单位-合作单位信息管理是否新增第三方机构备案页面,1、不能看到第三方机构备案,通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,页面显示,L2,验证第三方机构备案面包屑显示正确,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、选择合作单位-合作单位信息管理-第三方机构备案（外）查看面包屑,1、面包屑：合作单位信息管理-第三方机构备案,通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,功能,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,查询,L2,验证第三方机构备案搜索条件显示正确,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、查看合作单位名称、合作单位编码、合作性质搜索条件选择范围,"1、合作单位名称、合作单位编码：输入框形式，超过20字无法输入
2、合作单位性质：下拉框，默认为请选择，可选择范围劳务派遣/劳务分包/配合服务",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,功能,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,查询,L2,验证第三方机构备案搜索功能可以正常使用,"1、合作单位管理员登录
（nihongwei@hq.cmcc）","1、输入合作单位名称、合作单位编码，选择合作性质点击搜索/使用回车搜索
2、点击重置查看搜索条件","1、能正常搜索，搜索结果正确
2、点击重置合作单位名称、合作单位编码、合作性质清空",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,页面显示,L2,验证第三方机构备案列表显示正确（参考原型图）,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、查看第三方机构备案列表字段,1、列表显示：序号、合作单位名称、合作单位编码、第三方机构名称、合作性质、合同有效期、合同扫描件、营业执照、备案证明,通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,页面显示,L2,验证合作单位综合员未新增时，第三方机构备案列表显示为空,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、查看第三方机构备案列表,1、显示为空,通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,页面显示,L2,验证合作单位综合员新增后，第三方机构备案列表显示正确,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、查看第三方机构备案列表,"1、显示合作单位综合员新增的信息
2、合同扫描件、营业执照、备案证明为蓝色，点击可下载
3、合同过期后显示为红色",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,UIUE,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,分页,L2,验证第三方机构备案列表分页功能正常,"1、合作单位管理员登录
（nihongwei@hq.cmcc）","1、第三方机构备案列表点击切换页码，跳转指定页
2、切换每页展示条数","1、能正常切换页码，跳转指定页
2、切换每页展示条数页面显示正确",通过,马昱堇,MSIT,
9494,"【需求9494】【背景】根据集团最新合作单位管理规范，建立合作单位组织机构信息库，信息库备案内容包括劳务用工合同（含劳务分包合同、劳务派遣合同及劳务作业分包单位或劳务派遣单位与相关劳务人员、派遣人员签订的劳动合同）
【需求】收集合作单位与劳务分包单位、劳务派遣单位签订的劳务分包/派遣合同附件，需要确认其有效性
【方案】
1、新增第三方机构备案功能，收集合作单位与劳务派遣/劳务分包/配合服务单位签订的劳务合同信息，包括：
1）结构化派遣单位名称（文本）、合同有效期（录入截止时间，必须是当前时间之后，必填）
2）提供附件上传功能，收集派遣单位营业执照（附件，必传）、备案证明（劳务分包单位在住建部的资质备案证明，附件，必传）、合作单位与派遣单位间的合同正文（附件，必传）
3）向合作单位信息员开放第三方合同备案模块的查询、查看、导出权限
4）由合作单位综合员录入本单位与第三方机构协作信息",,功能,合作单位-合作单位信息管理-第三方机构备案（内）,第三方机构备案,导出,L2,验证第三方机构备案列表导出功能正常,"1、合作单位管理员登录
（nihongwei@hq.cmcc）","1、直接点击导出，查看导出文件
2、搜索后再次点击导出查看导出文件
3、查看导出时间","1、导出全量的数据，数据和页面显示一致
2、顺序排序正确，和页面显示一致
3、只导出筛选后的数据，数据和页面显示一致
4、导出时间符合要求",通过,马昱堇,MSIT,
9584,"【需求9584】1、[框架合同月度考核得分]列表建设单位信息由分列展示改为分行展示
2、[框架合同月度考核得分]增加【导出】按钮：
1）默认导出全部数据
2）查询条件筛选后导出筛选后的数据
3）导出表表头与系统完全一致",,UIUE,合作单位-考核结果查询-框架合同月度得分（外）,框架合同月度得分,页面显示,L2,验证框架合同月度得分新增导出按钮,"1、考核联系人登录
（公诚考核联系人）",1、查看页面是否新增导出,1、页面新增导出按钮,通过,马昱堇,MSIT,
9584,"【需求9584】1、[框架合同月度考核得分]列表建设单位信息由分列展示改为分行展示
2、[框架合同月度考核得分]增加【导出】按钮：
1）默认导出全部数据
2）查询条件筛选后导出筛选后的数据
3）导出表表头与系统完全一致",,UIUE,合作单位-考核结果查询-框架合同月度得分（内）,框架合同月度得分,页面显示,L2,验证框架合同月度得分新增导出按钮,"1、考核管理员登录
（nihongwei@hq.cmcc）",1、查看页面是否新增导出,1、页面新增导出按钮,通过,马昱堇,MSIT,
9584,"【需求9584】1、[框架合同月度考核得分]列表建设单位信息由分列展示改为分行展示
2、[框架合同月度考核得分]增加【导出】按钮：
1）默认导出全部数据
2）查询条件筛选后导出筛选后的数据
3）导出表表头与系统完全一致",,UIUE,合作单位-考核结果查询-框架合同月度得分（外）,框架合同月度得分,页面显示,L2,验证框架合同月度得分页面一行多列展示改为一列分行展示，没有分数的建设单位不展示,"1、考核联系人登录
（公诚考核联系人）",1、查看页面表格样式,"1、一行多列展示改为一列分行展示
2、没有分数的建设单位不展示",通过,马昱堇,MSIT,
9584,"【需求9584】1、[框架合同月度考核得分]列表建设单位信息由分列展示改为分行展示
2、[框架合同月度考核得分]增加【导出】按钮：
1）默认导出全部数据
2）查询条件筛选后导出筛选后的数据
3）导出表表头与系统完全一致",,UIUE,合作单位-考核结果查询-框架合同月度得分（内）,框架合同月度得分,页面显示,L2,验证框架合同月度得分页面一行多列展示改为一列分行展示，没有分数的建设单位不展示,"1、考核管理员登录
（nihongwei@hq.cmcc）",1、查看页面表格样式,"1、一行多列展示改为一列分行展示
2、没有分数的建设单位不展示",通过,马昱堇,MSIT,
9584,"【需求9584】1、[框架合同月度考核得分]列表建设单位信息由分列展示改为分行展示
2、[框架合同月度考核得分]增加【导出】按钮：
1）默认导出全部数据
2）查询条件筛选后导出筛选后的数据
3）导出表表头与系统完全一致",,功能,合作单位-考核结果查询-框架合同月度得分（外）,框架合同月度得分,导出,L2,验证框架合同月度得分页面导出功能正常,"1、考核联系人登录
（公诚考核联系人）","1、点击导出
2、筛选后点击导出
3、查看导出时间","1、导出文件为全量数据，数据和页面显示一致
2、导出文件为筛选后的数据，数据和页面显示一致
3、导出时间符合要求",通过,马昱堇,MSIT,
