需求编号,需求描述,运营平台需求编号,用例类型,导航,功能模块,功能点,优先级,用例标题,前置条件,操作步骤,预期结果,测试结果,执行人,测试环境,备注
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证项目下的一个任务对同一个合作单位派工时选择不同的合同，生成多个考核任务,1、合同+项目+合作单位+评分单位不为同一维度的派工任务,1、任务派工时选择不同的合同，查看生成几条考核任务,1、有几个不同的维度就生成几个考核任务,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证项目下的一个任务对同一个合作单位派工时选择不同的合同，任务完成派工撤销删除所有考核任务,"1、合同+项目+合作单位+评分单位不为同一维度的派工任务
2、生成考核任务",1、发起任务终止-审批完成，查看考核任务是否被删除,1、不同维度的考核任务全部被删除,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证项目下的一个任务对不同合作单位派工时，生成多个考核任务,1、合同+项目+合作单位+评分单位不为同一维度的派工任务,1、任务派工时选择不同的合作单位，查看生成几条考核任务,1、有几个不同的维度就生成几个考核任务,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证项目下的一个任务对不同合作单位派工后完成派工撤销，删除对应的考核任务,"1、合同+项目+合作单位+评分单位不为同一维度的派工任务
2、生成考核任务","1、发起任务1终止-审批完成，查看考核任务是否被删除
（任务1对合作单位A派工，任务2对合作单位B派工）",1、删除对应任务1的考核任务，任务2的考核任务正常显示,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,首页-我的待办,我的待办,待办,L1,验证一次评分，评分待办下发后所有任务完成了派工撤销，待办正常处理,"1、考核任务为一次评分
2、考核评分待办已经下发",1、发起派工撤销-审批完成，查看评分待办,1、待办能正常并处理不报错,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核-考核进度监控,考核进度监控,显示,L1,验证一次评分，评分待办下发后所有任务完成了派工撤销，评分待办处理完成后分数显示正确,"1、考核任务为一次评分
2、考核评分待办已经下发",1、发起派工撤销，在评分待办处理完成后，查看页面分数显示,1、考核进度监控能正常显示考核任务，分数和评分待办中打分一致,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,首页-我的待办,我的待办,待办,L1,验证多次评分，评分待办下发后所有任务完成了派工撤销，待办正常处理,"1、考核任务为多次评分
2、考核评分待办已经下发",1、发起派工撤销-审批完成，查看评分待办,1、待办能正常并处理不报错,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核-考核进度监控,考核进度监控,显示,L1,验证多次评分，评分待办下发后所有任务完成了派工撤销，评分待办处理完成后分数显示正确,"1、考核任务为多次评分
2、考核评分待办已经下发",1、发起派工撤销，在评分待办处理完成后，查看页面分数显示,1、考核进度监控能正常显示考核任务，分数和评分待办中打分一致,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证多次评分，当月评分待办下发后所有任务完成了派工撤销，次月的考核任务正常显示,"1、考核任务为多次评分
2、考核评分待办已经下发",1、发起派工撤销，当月评分完成，查看次月考核任务,1、次月的考核任务不显示,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证派工撤销后再次发起派工，重新生成考核任务,1、任务进行过派工，派工撤销,1、进行过派工撤销的任务再次发起派工，查看是否生成考核任务,1、派工撤销后对应的考核任务被删除，重新发起派工后，重新生成对应的考核任务,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-辅助管理-溯源管理,溯源管理,显示,L1,验证派工撤销后再次发起派工，生成考核任务后溯源管理页面能显示重新派工后的合作单位,1、任务进行过派工，派工撤销,1、任务重新派工生成考核任务后，对当前项目任务发起溯源管理，查看自动带出的合作单位,1、自动带出最新派工的合作单位,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-辅助管理-溯源管理,溯源管理,显示,L1,验证派工撤销后再次发起派工，生成考核任务后溯源管理能正常发起审批,1、任务进行过派工，派工撤销,1、任务重新派工生成考核任务后，对当前项目任务发起溯源管理,1、能正常发起溯源管理，页面不报错，审批环节正常,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证任务终止前已经生成的考核任务正常显示，不会删除,"1、未发起任务终止
2、生成考核任务",1、查看考核任务,1、考核任务正常显示，不会被删除,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,首页-我的待办,我的待办,待办,L1,验证任务终止前已经下发了评分待办，待办能正常处理,"1、未发起任务终止
2、下发了评分待办",1、评分人登录点击评分待办,1、能正常处理打分待办，页面不报错,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证任务终止前已经生成的考核结果，考核任务分数正常显示,"1、未发起任务终止
2、生成了考核结果",1、查看考核分数是否显示正确,1、考核任务和分数正常显示，得分正确,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L2,验证多派工（一次评分）生成考核任务前，项目下有任务未完成任务终止，正常生成考核任务,1、未生成考核任务,1、项目下多任务对同一家单位同一种派工类型，其中一个发起任务终止时，查看是否正常生成考核任务,1、存在有未终止的任务，正常生成考核任务,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证（一次评分）生成考核任务前，项目下所有任务终止，不会再生成考核任务,1、未生成考核任务,1、派工后发起任务终止-审批完成，查看是否生成考核任务,1、任务终止后不会再生成的考核任务,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L2,验证多派工（多次评分）生成考核任务前任务终止，项目下有任务未完成任务终止，正常生成考核任务,1、未生成考核任务,1、项目下多任务对同一家单位同一种派工类型，其中一个派工后发起任务终止时，查看是否正常生成考核任务,1、存在有未终止的任务，正常生成考核任务,,马昱堇,MSIT,
9856,"【需求编号9856】【背景】省公司反馈派工撤销后重新派工，在合作单位考核-溯源扣分单据选择合作单位时系统默认带出了已经派工撤销的合作单位，且无法调整为重新派工的合作单位
【需求】需要根据派工撤销信息调整合作单位考核任务，支持派工撤销场景下新派工的合作单位纳入考评范围；同步考虑任务终止时的考评处理方案
【方案】
1、消费工程实施同步的派工撤销信息，当任务存在派工撤销时同步删除对应合作单位在当前任务下已生成的考核任务；
2、业务环节已控制设计会审后不允许设计派工撤销，开工后不允许施工、监理派工撤销，因此理论上不会出现已经下发了考评待办后派工撤销的现象，如系统产生考评待办下发后再进行派工撤销，所下发未处理的考评待办系统不做处理，具体由运维处理；
3、派工撤销后重新派工第二家单位的，系统正常生成第二家单位对应的考核任务，并支持在溯源管理自动带出
4、消费项目设计任务终止信息，对任务终止的，终止前已经生成的考核任务不作处理，已经下发的考评待办不做处理，终止前已经生成的考核结果不做处理，终止后不再自动下发考评待办
5、溯源管理过滤已终止任务
6、历史数据：
1）此需求上线前已经派工撤销的，统一删除考核任务；
2）此需求上线前已经任务终止的，统一终止考评待办下发",,功能,合作单位-合作单位考核配置-考核任务管理,考核任务管理,显示,L1,验证（多次评分）生成考核任务前任务终止，不会再生成考核任务,1、未生成考核任务,1、派工后发起任务终止-审批完成，查看是否生成考核任务,1、任务终止后不会再生成考核任务,,马昱堇,MSIT,
